,layer,wordID,meaningID,target,baseS,SignS,error,meanError,standardError,Model,diff_base_emb,diff_base_human
522,2,20,1,taco,-0.0774230062961578,-0.0717655643820762,0.0056574419140815,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.005657441914081601,0.16271186440678
523,3,20,1,taco,-0.0976544916629791,-0.0895862951874733,0.0080681964755058,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.008068196475505801,0.16271186440678
524,4,20,1,taco,-0.1114127188920974,-0.0948479175567627,0.0165648013353347,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.01656480133533471,0.16271186440678
525,5,20,1,taco,-0.1029727011919021,-0.0882318317890167,0.0147408694028854,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.01474086940288541,0.16271186440678
526,6,20,1,taco,-0.1074525788426399,-0.0868684872984886,0.0205840915441513,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,0.020584091544151292,0.16271186440678
527,7,20,1,taco,-0.0976805835962295,-0.0614268369972705,0.0362537465989589,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,0.036253746598959,0.16271186440678
528,8,20,1,taco,-0.1067479252815246,-0.0464552715420722,0.0602926537394523,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.060292653739452404,0.16271186440678
529,9,20,1,taco,-0.103142574429512,-0.0180104076862335,0.0851321667432785,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.0851321667432785,0.16271186440678
530,10,20,1,taco,-0.0913709551095962,0.0025199986994266,0.0938909538090229,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.09389095380902279,0.16271186440678
531,11,20,1,taco,-0.081491895020008,0.0086365565657615,0.0901284515857696,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.0901284515857695,0.16271186440678
532,12,20,1,taco,-0.0694296136498451,-0.0048401765525341,0.064589437097311,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.06458943709731099,0.16271186440678
533,0,20,2,taco,0.2479793429374694,0.2479793429374694,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.207407407407407
534,1,20,2,taco,-0.0770275443792343,-0.0388844385743141,0.0381431058049202,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.038143105804920203,0.207407407407407
535,2,20,2,taco,-0.1080294772982597,-0.0636267885565757,0.0444026887416839,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.04440268874168399,0.207407407407407
536,3,20,2,taco,-0.1160723343491554,-0.0813690871000289,0.0347032472491264,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.034703247249126504,0.207407407407407
537,4,20,2,taco,-0.1113248318433761,-0.0738138407468795,0.0375109910964965,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.03751099109649661,0.207407407407407
538,5,20,2,taco,-0.111423060297966,-0.0785799920558929,0.032843068242073,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.0328430682420731,0.207407407407407
539,6,20,2,taco,-0.1162621304392814,-0.0910399407148361,0.0252221897244453,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,0.025222189724445288,0.207407407407407
540,7,20,2,taco,-0.1287814378738403,-0.0941615477204322,0.034619890153408,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,0.034619890153408106,0.207407407407407
541,8,20,2,taco,-0.1575095057487487,-0.105034165084362,0.0524753406643867,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.052475340664386694,0.207407407407407
542,9,20,2,taco,-0.1677296459674835,-0.0829223468899726,0.0848072990775108,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.08480729907751089,0.207407407407407
543,10,20,2,taco,-0.1721396744251251,-0.0807120651006698,0.0914276093244552,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.09142760932445529,0.207407407407407
544,11,20,2,taco,-0.1497800350189209,-0.0597229972481727,0.0900570377707481,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.0900570377707482,0.207407407407407
545,12,20,2,taco,-0.14699687063694,-0.06551194190979,0.0814849287271499,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.08148492872715,0.207407407407407
546,0,21,1,pluma,0.5738476514816284,0.5738476514816284,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.114102564102564
547,1,21,1,pluma,0.0129741355776786,0.0099581275135278,-0.0030160080641508,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,-0.0030160080641508,0.114102564102564
548,2,21,1,pluma,-0.0430447235703468,-0.0437338128685951,-0.0006890892982482,0.0148038641510016,0.001667435973863,GPT-2 Word Level,-0.0006890892982483049,0.114102564102564
549,3,21,1,pluma,-0.0805756524205207,-0.0756006985902786,0.0049749538302421,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.0049749538302421015,0.114102564102564
550,4,21,1,pluma,-0.0837078988552093,-0.0900762602686882,-0.0063683614134788,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,-0.006368361413478907,0.114102564102564
551,5,21,1,pluma,-0.0856755897402763,-0.0937118679285049,-0.0080362781882286,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,-0.008036278188228607,0.114102564102564
552,6,21,1,pluma,-0.0725277364253997,-0.082336775958538,-0.0098090395331382,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,-0.009809039533138303,0.114102564102564
553,7,21,1,pluma,-0.0594246238470077,-0.0723902285099029,-0.0129656046628952,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,-0.012965604662895196,0.114102564102564
554,8,21,1,pluma,-0.0497568547725677,-0.0580947697162628,-0.008337914943695,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,-0.008337914943695096,0.114102564102564
555,9,21,1,pluma,-0.0367811508476734,-0.0403566136956214,-0.003575462847948,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,-0.003575462847947998,0.114102564102564
556,10,21,1,pluma,-0.0453135073184967,-0.0454033091664314,-8.98018479347229e-05,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,-8.980184793470208e-05,0.114102564102564
557,11,21,1,pluma,-0.0165395624935627,-0.0186348408460617,-0.002095278352499,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,-0.0020952783524990012,0.114102564102564
558,12,21,1,pluma,-0.0104332715272903,-0.0128181166946887,-0.0023848451673984,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,-0.0023848451673984007,0.114102564102564
559,0,21,2,pluma,0.4490103721618652,0.4490103721618652,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.316666666666667
560,1,21,2,pluma,-0.0149258160963654,0.0071723964065313,0.0220982125028967,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.0220982125028967,0.316666666666667
561,2,21,2,pluma,-0.0700569897890091,-0.0534224435687065,0.0166345462203025,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.016634546220302596,0.316666666666667
562,3,21,2,pluma,-0.1090571880340576,-0.1015204042196273,0.0075367838144302,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.007536783814430306,0.316666666666667
563,4,21,2,pluma,-0.1188549250364303,-0.1132026612758636,0.0056522637605667,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.0056522637605666975,0.316666666666667
564,5,21,2,pluma,-0.1163136139512062,-0.1088258475065231,0.007487766444683,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.007487766444683089,0.316666666666667
565,6,21,2,pluma,-0.1156394556164741,-0.1090202331542968,0.0066192224621772,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,0.0066192224621772905,0.316666666666667
566,7,21,2,pluma,-0.1066932901740074,-0.0989363640546798,0.0077569261193275,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,0.007756926119327601,0.316666666666667
567,8,21,2,pluma,-0.1031133010983467,-0.0868256092071533,0.0162876918911933,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.01628769189119339,0.316666666666667
568,9,21,2,pluma,-0.0934918820858001,-0.0816744863986969,0.0118173956871032,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.011817395687103202,0.316666666666667
569,10,21,2,pluma,-0.0867323279380798,-0.0615797862410545,0.0251525416970253,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.025152541697025306,0.316666666666667
570,11,21,2,pluma,-0.0679715722799301,-0.043353546410799,0.024618025869131,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.024618025869131102,0.316666666666667
571,12,21,2,pluma,-0.0587030947208404,-0.0340218618512153,0.024681232869625,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.0246812328696251,0.316666666666667
572,0,23,1,regla,0.4210873246192932,0.4210873246192932,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.124113475177305
573,1,23,1,regla,0.0245126411318779,0.0230154246091842,-0.0014972165226936,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,-0.0014972165226937,0.124113475177305
574,2,23,1,regla,-0.0395004712045192,-0.0332181826233863,0.0062822885811328,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.006282288581132903,0.124113475177305
575,3,23,1,regla,-0.057129580527544,-0.0606248490512371,-0.003495268523693,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,-0.0034952685236930986,0.124113475177305
576,4,23,1,regla,-0.0694570317864418,-0.0836955830454826,-0.0142385512590408,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,-0.014238551259040791,0.124113475177305
577,5,23,1,regla,-0.0751279145479202,-0.0884568393230438,-0.0133289247751235,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,-0.013328924775123596,0.124113475177305
578,6,23,1,regla,-0.0788277611136436,-0.0893993526697158,-0.0105715915560722,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,-0.010571591556072193,0.124113475177305
579,7,23,1,regla,-0.0842735990881919,-0.0868883356451988,-0.0026147365570068,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,-0.0026147365570068914,0.124113475177305
580,8,23,1,regla,-0.0667644441127777,-0.0657879635691642,0.0009764805436134,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.0009764805436134893,0.124113475177305
581,9,23,1,regla,-0.0660189092159271,-0.0442025735974311,0.0218163356184959,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.021816335618495997,0.124113475177305
582,10,23,1,regla,-0.0636377409100532,-0.0355265960097312,0.0281111449003219,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.028111144900321995,0.124113475177305
583,11,23,1,regla,-0.0351675823330879,-0.0199545100331306,0.0152130722999572,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.0152130722999573,0.124113475177305
584,12,23,1,regla,-0.037977211177349,-0.0183626003563404,0.0196146108210086,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.0196146108210086,0.124113475177305
585,0,23,2,regla,0.4668638110160827,0.4668638110160827,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.155945419103314
586,1,23,2,regla,-0.0106696840375661,-0.0016359034925699,0.0090337805449962,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.0090337805449962,0.155945419103314
587,2,23,2,regla,-0.0787824317812919,-0.0547152310609817,0.0240672007203102,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.024067200720310204,0.155945419103314
588,3,23,2,regla,-0.0911887735128402,-0.0731202438473701,0.0180685296654701,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.018068529665470096,0.155945419103314
589,4,23,2,regla,-0.0830326378345489,-0.0805338472127914,0.0024987906217575,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.0024987906217574934,0.155945419103314
590,5,23,2,regla,-0.0787660479545593,-0.0852458775043487,-0.0064798295497894,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,-0.006479829549789401,0.155945419103314
591,6,23,2,regla,-0.0811953544616699,-0.1008460149168968,-0.0196506604552268,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,-0.019650660455226912,0.155945419103314
592,7,23,2,regla,-0.0815461874008178,-0.0839198678731918,-0.0023736804723739,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,-0.002373680472374004,0.155945419103314
593,8,23,2,regla,-0.0620144605636596,-0.0400920175015926,0.021922443062067,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.021922443062066997,0.155945419103314
594,9,23,2,regla,-0.0666031613945961,-0.0307004228234291,0.0359027385711669,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.035902738571167,0.155945419103314
595,10,23,2,regla,-0.065701737999916,-0.0201312415301799,0.0455704964697361,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.04557049646973609,0.155945419103314
596,11,23,2,regla,-0.0415883138775825,0.0068749254569411,0.0484632393345236,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.0484632393345236,0.155945419103314
597,12,23,2,regla,-0.0442322567105293,0.0123695656657218,0.0566018223762512,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.056601822376251096,0.155945419103314
598,0,24,1,goma,0.4886256456375122,0.4886256456375122,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.297619047619048
599,1,24,1,goma,-0.0075308238156139,0.002599979750812,0.010130803566426,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.0101308035664259,0.297619047619048
600,2,24,1,goma,-0.0508342757821083,-0.0368255674839019,0.0140087082982063,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.014008708298206399,0.297619047619048
601,3,24,1,goma,-0.0846817791461944,-0.0586722940206527,0.0260094851255416,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.0260094851255417,0.297619047619048
602,4,24,1,goma,-0.1013089269399643,-0.0846927762031555,0.0166161507368087,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.01661615073680879,0.297619047619048
603,5,24,1,goma,-0.1121627688407898,-0.1088712215423584,0.0032915472984313,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.0032915472984313965,0.297619047619048
604,6,24,1,goma,-0.1068892478942871,-0.1067075133323669,0.0001817345619201,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,0.00018173456192019377,0.297619047619048
605,7,24,1,goma,-0.0957734286785125,-0.0990494489669799,-0.0032760202884674,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,-0.0032760202884673933,0.297619047619048
606,8,24,1,goma,-0.0859191790223121,-0.0732002556324005,0.0127189233899116,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.012718923389911596,0.297619047619048
607,9,24,1,goma,-0.0772773697972297,-0.0581967458128929,0.0190806239843368,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.019080623984336798,0.297619047619048
608,10,24,1,goma,-0.0768063068389892,-0.0517929382622242,0.025013368576765,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.025013368576765005,0.297619047619048
609,11,24,1,goma,-0.0475502014160156,-0.0280798934400081,0.0194703079760074,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.019470307976007496,0.297619047619048
610,12,24,1,goma,-0.0399290099740028,-0.0053848009556531,0.0345442090183496,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.0345442090183497,0.297619047619048
611,0,24,2,goma,0.4598078727722168,0.4598078727722168,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.516666666666667
612,1,24,2,goma,0.006192167289555,0.0133525738492608,0.0071604065597057,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.0071604065597058,0.516666666666667
613,2,24,2,goma,-0.0350370407104492,-0.0245145186781883,0.0105225220322608,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.010522522032260898,0.516666666666667
614,3,24,2,goma,-0.0733028799295425,-0.0494982674717903,0.0238046124577522,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.0238046124577522,0.516666666666667
615,4,24,2,goma,-0.1003382131457328,-0.0739711150527,0.0263670980930328,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.026367098093032795,0.516666666666667
616,5,24,2,goma,-0.1122252866625785,-0.083587497472763,0.0286377891898155,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.028637789189815493,0.516666666666667
617,6,24,2,goma,-0.121762529015541,-0.0998864993453025,0.0218760296702384,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,0.021876029670238495,0.516666666666667
618,7,24,2,goma,-0.1244544833898544,-0.0928128808736801,0.0316416025161743,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,0.0316416025161743,0.516666666666667
619,8,24,2,goma,-0.1260809302330017,-0.0876388475298881,0.0384420827031135,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.03844208270311361,0.516666666666667
620,9,24,2,goma,-0.1290275603532791,-0.0832273066043853,0.0458002537488937,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.04580025374889381,0.516666666666667
621,10,24,2,goma,-0.1248054429888725,-0.0569023713469505,0.067903071641922,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.067903071641922,0.516666666666667
622,11,24,2,goma,-0.0926383733749389,-0.0191261768341064,0.0735121965408325,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.07351219654083249,0.516666666666667
623,12,24,2,goma,-0.0841203406453132,-0.0078376457095146,0.0762826949357986,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.07628269493579859,0.516666666666667
624,0,25,1,raíz,0.2852367162704468,0.2852367162704468,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.129761904761905
625,1,25,1,raíz,-0.0141630312427878,-0.0047766100615262,0.0093864211812615,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.0093864211812616,0.129761904761905
626,2,25,1,raíz,-0.0422029867768287,-0.0163893103599548,0.0258136764168739,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.025813676416873904,0.129761904761905
627,3,25,1,raíz,-0.0420471280813217,-0.0214042272418737,0.0206429008394479,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.020642900839448003,0.129761904761905
628,4,25,1,raíz,-0.0562095493078231,-0.0366155467927455,0.0195940025150775,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.019594002515077598,0.129761904761905
629,5,25,1,raíz,-0.0528601333498954,-0.0357551723718643,0.0171049609780311,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.017104960978031103,0.129761904761905
630,6,25,1,raíz,-0.0753987357020378,-0.0470885559916496,0.0283101797103881,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,0.028310179710388197,0.129761904761905
631,7,25,1,raíz,-0.089739054441452,-0.0533604100346565,0.0363786444067955,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,0.0363786444067955,0.129761904761905
632,8,25,1,raíz,-0.0930409654974937,-0.0385568514466285,0.0544841140508651,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.0544841140508652,0.129761904761905
633,9,25,1,raíz,-0.0965451002120971,-0.0475769266486167,0.0489681735634803,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.0489681735634804,0.129761904761905
634,10,25,1,raíz,-0.088158018887043,-0.0204539485275745,0.0677040703594684,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.0677040703594685,0.129761904761905
635,11,25,1,raíz,-0.0791949182748794,-0.0055075068958103,0.073687411379069,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.0736874113790691,0.129761904761905
636,12,25,1,raíz,-0.0944188758730888,-0.0046774386428296,0.0897414372302591,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.0897414372302592,0.129761904761905
637,0,25,2,raíz,0.3833499550819397,0.3833499550819397,0.0,0.0,0.0,GPT-2 Word Level,0.0,-0.068609022556391
638,1,25,2,raíz,-0.0043312730267643,-0.0002284022048115,0.0041028708219528,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.0041028708219528,-0.068609022556391
639,2,25,2,raíz,-0.0277844667434692,-0.000820473767817,0.0269639929756522,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.0269639929756522,-0.068609022556391
640,3,25,2,raíz,-0.0233443528413772,-0.0071328869089484,0.0162114659324288,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.0162114659324288,-0.068609022556391
641,4,25,2,raíz,-0.048546090722084,-0.0421816557645797,0.0063644349575042,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.0063644349575043,-0.068609022556391
642,5,25,2,raíz,-0.0379350334405899,-0.045817457139492,-0.0078824236989021,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,-0.007882423698902102,-0.068609022556391
643,6,25,2,raíz,-0.0630046352744102,-0.0679671615362167,-0.0049625262618064,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,-0.004962526261806488,-0.068609022556391
644,7,25,2,raíz,-0.06851077824831,-0.0781284347176551,-0.009617656469345,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,-0.009617656469345093,-0.068609022556391
645,8,25,2,raíz,-0.0572398230433464,-0.0507690347731113,0.006470788270235,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.006470788270235096,-0.068609022556391
646,9,25,2,raíz,-0.0398246683180332,-0.0245314463973045,0.0152932219207286,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.015293221920728697,-0.068609022556391
647,10,25,2,raíz,-0.021060450002551,0.0229531861841678,0.0440136361867189,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.0440136361867188,-0.068609022556391
648,11,25,2,raíz,-0.021221125498414,0.0337533392012119,0.0549744646996259,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.0549744646996259,-0.068609022556391
649,12,25,2,raíz,-0.0176494624465703,0.0394798181951046,0.0571292806416749,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.0571292806416749,-0.068609022556391
650,0,26,1,cuarto,0.2671607136726379,0.2671607136726379,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.0784313725490196
651,1,26,1,cuarto,0.011973625048995,0.0236520580947399,0.0116784330457448,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.0116784330457449,0.0784313725490196
652,2,26,1,cuarto,0.0083319498226046,0.0318379625678062,0.0235060127452015,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.0235060127452016,0.0784313725490196
653,3,26,1,cuarto,-0.0079557318240404,0.0244993567466735,0.032455088570714,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.0324550885707139,0.0784313725490196
654,4,26,1,cuarto,-0.0243633240461349,0.0050638783723115,0.0294272024184465,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.029427202418446402,0.0784313725490196
655,5,26,1,cuarto,-0.0360829383134841,-0.0008319644257426,0.0352509738877415,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.0352509738877415,0.0784313725490196
656,6,26,1,cuarto,-0.0443289875984191,-0.0007147376891225,0.0436142499092966,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,0.0436142499092966,0.0784313725490196
657,7,26,1,cuarto,-0.0568005964159965,-0.0024004015140235,0.054400194901973,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,0.054400194901973,0.0784313725490196
658,8,26,1,cuarto,-0.0596495866775512,0.0280375108122825,0.0876870974898338,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.08768709748983369,0.0784313725490196
659,9,26,1,cuarto,-0.0625756159424781,0.0450354032218456,0.1076110191643238,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.1076110191643237,0.0784313725490196
660,10,26,1,cuarto,-0.0687855184078216,0.0663073882460594,0.135092906653881,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.13509290665388102,0.0784313725490196
661,11,26,1,cuarto,-0.0739123970270156,0.0604283064603805,0.1343407034873962,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.1343407034873961,0.0784313725490196
662,12,26,1,cuarto,-0.0820465385913848,0.0491507276892662,0.1311972662806511,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.131197266280651,0.0784313725490196
663,0,26,2,cuarto,0.4720908403396606,0.4720908403396606,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.0717022441160372
664,1,26,2,cuarto,0.0366566851735115,-0.0061391349881887,-0.0427958201617002,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,-0.0427958201617002,0.0717022441160372
665,2,26,2,cuarto,0.0062150750309228,-0.0190176106989383,-0.0252326857298612,0.0148038641510016,0.001667435973863,GPT-2 Word Level,-0.0252326857298611,0.0717022441160372
666,3,26,2,cuarto,-0.008123530074954,-0.0242337882518768,-0.0161102581769227,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,-0.016110258176922798,0.0717022441160372
667,4,26,2,cuarto,-0.0271867588162422,-0.0349427200853824,-0.0077559612691402,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,-0.007755961269140198,0.0717022441160372
668,5,26,2,cuarto,-0.0260321237146854,-0.0419520065188407,-0.0159198828041553,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,-0.0159198828041553,0.0717022441160372
669,6,26,2,cuarto,-0.0271163880825042,-0.035703707486391,-0.0085873194038867,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,-0.008587319403886799,0.0717022441160372
670,7,26,2,cuarto,-0.030956320464611,-0.0328485332429409,-0.0018922127783298,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,-0.0018922127783299013,0.0717022441160372
671,8,26,2,cuarto,-0.0416364073753356,-0.0196616724133491,0.0219747349619865,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.021974734961986504,0.0717022441160372
672,9,26,2,cuarto,-0.0269228368997573,-0.0122296037152409,0.0146932331845164,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.014693233184516399,0.0717022441160372
673,10,26,2,cuarto,-0.0272337086498737,-0.0008801841177046,0.0263535245321691,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.0263535245321691,0.0717022441160372
674,11,26,2,cuarto,-0.0212732050567865,0.0131991151720285,0.034472320228815,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.034472320228814995,0.0717022441160372
675,12,26,2,cuarto,-0.0159982461482286,0.0248702596873044,0.0408685058355331,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.040868505835533,0.0717022441160372
676,0,27,1,medio,0.098632775247097,0.098632775247097,0.0,0.0,0.0,GPT-2 Word Level,0.0,-0.0392156862745098
677,1,27,1,medio,-0.0355304777622222,-0.0321774296462535,0.0033530481159687,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.0033530481159686973,-0.0392156862745098
678,2,27,1,medio,-0.0648570880293846,-0.0604162439703941,0.0044408440589904,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.004440844058990499,-0.0392156862745098
679,3,27,1,medio,-0.0588534884154796,-0.0488762892782688,0.0099771991372108,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.009977199137210797,-0.0392156862745098
680,4,27,1,medio,-0.0284702591598033,-0.0330218523740768,-0.0045515932142734,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,-0.004551593214273501,-0.0392156862745098
681,5,27,1,medio,-0.0400558114051818,-0.0507256090641021,-0.0106697976589202,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,-0.010669797658920302,-0.0392156862745098
682,6,27,1,medio,-0.0533556044101715,-0.0723756104707717,-0.0190200060606002,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,-0.019020006060600204,-0.0392156862745098
683,7,27,1,medio,-0.0563010722398757,-0.0707803443074226,-0.0144792720675468,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,-0.014479272067546893,-0.0392156862745098
684,8,27,1,medio,-0.0800199508666992,-0.0767031833529472,0.0033167675137519,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.0033167675137520114,-0.0392156862745098
