layer,wordID,meaningID,target,sesgoBase,sesgoGen,error,meanError,standardError
10,27,2,medio,-0.03955138474702835,-0.05520109832286835,0.015649713575839996,-0.02948742330153572,0.0032162477756834487
11,27,2,medio,-0.03579118475317955,-0.05341300368309021,0.01762181892991066,-0.026171725233422316,0.0035033605067808075
12,27,2,medio,-0.030378298833966255,-0.055511195212602615,0.02513289637863636,-0.030339763053950478,0.0037781454849456194
0,28,1,cuenta,0.1375804841518402,0.1375804841518402,0.0,0.0,0.0
1,28,1,cuenta,-0.02365623041987419,-0.034153398126363754,0.010497167706489563,-0.0023471131608722375,0.0016165617937258562
2,28,1,cuenta,-0.03155754506587982,-0.05196200683712959,0.02040446177124977,-0.012427985177751868,0.001649943408857901
3,28,1,cuenta,-0.028567079454660416,-0.04010486602783203,0.011537786573171616,-0.011591812328217512,0.0013723649013483807
4,28,1,cuenta,-0.018677346408367157,-0.032840944826602936,0.014163598418235779,-0.007010612032435676,0.0013709817700034554
5,28,1,cuenta,-0.014784365892410278,-0.03134789317846298,0.016563527286052704,-0.004622940271300204,0.0014403588643609724
6,28,1,cuenta,-0.02267247997224331,-0.035712823271751404,0.013040343299508095,-0.003941354995712321,0.001524579400532206
7,28,1,cuenta,-0.014065897092223167,-0.017568087205290794,0.003502190113067627,-0.009745620428881746,0.0017659003782756401
8,28,1,cuenta,-0.04414570704102516,-0.03750508651137352,-0.006640620529651642,-0.018523487619104537,0.0021768395229645604
9,28,1,cuenta,-0.041749220341444016,-0.02679053135216236,-0.014958688989281654,-0.023498364060403818,0.0026747541127933663
10,28,1,cuenta,-0.061145029962062836,-0.031750235706567764,-0.02939479425549507,-0.02948742330153572,0.0032162477756834487
11,28,1,cuenta,-0.04491748660802841,-0.0109871756285429,-0.03393031097948551,-0.026171725233422316,0.0035033605067808075
12,28,1,cuenta,-0.04046040028333664,-0.008168946951627731,-0.03229145333170891,-0.030339763053950478,0.0037781454849456194
0,28,2,cuenta,0.1496690809726715,0.1496690809726715,0.0,0.0,0.0
1,28,2,cuenta,-0.08226806670427322,-0.054729629307985306,-0.027538437396287918,-0.0023471131608722375,0.0016165617937258562
2,28,2,cuenta,-0.09744172543287277,-0.059435077011585236,-0.03800664842128754,-0.012427985177751868,0.001649943408857901
3,28,2,cuenta,-0.0870501697063446,-0.06265899538993835,-0.02439117431640625,-0.011591812328217512,0.0013723649013483807
4,28,2,cuenta,-0.0519915409386158,-0.04422922432422638,-0.0077623166143894196,-0.007010612032435676,0.0013709817700034554
5,28,2,cuenta,-0.04492999240756035,-0.04725610464811325,0.0023261122405529022,-0.004622940271300204,0.0014403588643609724
